Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK50,OUT049,2654.5613
FDG31,OUT045,1024.5648
FDC60,OUT045,1327.8933
FDL36,OUT013,1403.6018
FDP21,OUT013,3148.2375
FDW16,OUT045,1348.775
FDX02,OUT017,3773.6006
FDQ58,OUT027,3819.2734
FDT51,OUT046,1796.4924
FDD59,OUT049,1291.1786
NCM42,OUT018,1461.3118
FDA57,OUT018,489.3269
FDZ48,OUT035,1925.3091
FDE46,OUT045,1630.2411
NCZ30,OUT019,314.93362
FDB56,OUT017,3170.3994
FDA25,OUT027,2671.6365
FDD20,OUT013,2068.308
FDL25,OUT013,1502.2091
NCO18,OUT049,2873.679
FDJ45,OUT017,684.38104
FDR12,OUT035,2768.6763
NCF19,OUT010,149.23137
FDK25,OUT046,2999.6047
NCR17,OUT046,1885.8477
FDC52,OUT046,2466.0603
NCA54,OUT017,2945.995
FDR45,OUT010,944.8675
NCM19,OUT049,1902.9
FDF39,OUT027,8894.411
FDX23,OUT049,1524.8501
FDD58,OUT027,2656.967
FDX28,OUT013,1642.0261
NCD31,OUT013,2649.967
FDU57,OUT018,2175.7456
FDI27,OUT046,786.275
NCM42,OUT046,1642.0261
FDD32,OUT027,2243.7395
FDI34,OUT013,3851.5889
NCM29,OUT049,2128.9543
FDG46,OUT018,1695.3693
DRC01,OUT010,128.34991
FDB15,OUT027,6089.861
NCA17,OUT027,3807.946
FDF10,OUT046,2472.289
FDR26,OUT027,4764.5967
FDI02,OUT049,1863.9492
NCM54,OUT010,335.96805
FDF14,OUT013,2466.0603
FDJ33,OUT010,314.93362
FDM20,OUT035,4200.23
FDC03,OUT027,5262.8315
NCX05,OUT046,1892.0767
NCM41,OUT027,2614.5684
NCU29,OUT010,362.13388
FDQ59,OUT017,1365.7113
FDH46,OUT010,335.32053
FDH09,OUT013,792.504
NCD06,OUT045,753.11206
FDC15,OUT035,2537.5137
DRD37,OUT027,1223.0245
FDT28,OUT027,3825.5022
FDR28,OUT027,4163.891
FDT38,OUT017,1373.6049
FDV34,OUT027,2071.793
FDY52,OUT035,1072.8649
FDB34,OUT013,1368.9989
DRL23,OUT018,1464.6376
DRB24,OUT046,2466.0603
FDJ50,OUT046,896.5372
FDQ49,OUT035,2208.521
FDP20,OUT035,2015.0621
FDV19,OUT027,4043.1921
NCR54,OUT045,3071.1426
FDO09,OUT010,710.06903
FDS57,OUT018,1867.7548
FDN10,OUT049,1859.9398
FDV23,OUT049,2075.234
FDY28,OUT049,3499.6982
DRG51,OUT013,2649.967
FDD45,OUT019,255.95514
NCL18,OUT027,5092.1216
NCM29,OUT013,2118.1313
FDF17,OUT027,5089.178
FDE22,OUT017,2665.9001
FDQ22,OUT017,684.38104
FDS01,OUT013,2917.6045
FDW35,OUT027,1118.1187
FDJ33,OUT046,2062.0793
NCF54,OUT035,2936.3699
FDE09,OUT013,1656.6788
NCE06,OUT045,2412.3123
DRH49,OUT049,1279.8517
FDY43,OUT045,2650.9211
NCT05,OUT017,4061.4575
FDZ34,OUT045,4383.3145
FDL38,OUT017,1391.1608
FDZ31,OUT017,3176.6282
FDR14,OUT035,968.7206
NCN54,OUT049,1279.8517
NCC42,OUT027,3317.02
FDK08,OUT017,1581.258
FDP59,OUT013,1494.9391
FDV22,OUT035,2676.74
FDD33,OUT035,3884.9744
DRE60,OUT027,5716.475
FDK52,OUT046,3784.9607
FDA02,OUT017,2471.0654
FDM56,OUT049,1446.9413
FDE57,OUT035,2224.0234
FDM32,OUT045,1331.2191
NCQ30,OUT027,3211.0283
FDQ27,OUT027,2646.005
FDT60,OUT027,3241.6182
FDU43,OUT049,2321.0703
NCO55,OUT035,1735.0911
FDG02,OUT045,2578.699
FDJ28,OUT013,3154.4663
FDP40,OUT045,1757.0126
FDJ38,OUT045,3179.3623
NCC54,OUT017,3949.88
NCZ41,OUT046,2053.0835
FDK38,OUT019,362.13388
FDU52,OUT013,2466.0603
FDC40,OUT046,1236.9033
NCR30,OUT017,1161.6099
NCN18,OUT017,1803.1763
FDB50,OUT035,1358.7675
FDG04,OUT013,3091.658
FDR26,OUT035,2720.2034
NCT17,OUT018,2789.7686
FDX35,OUT027,5258.198
FDS12,OUT046,2064.411
NCZ29,OUT027,3270.3713
FDB38,OUT010,383.62692
FDP12,OUT013,655.99036
FDP22,OUT046,829.22656
FDS26,OUT018,4089.6445
FDR52,OUT046,3154.4663
DRJ13,OUT046,2649.967
FDU48,OUT027,3299.4639
FDE29,OUT035,1047.6306
NCT29,OUT049,2079.131
DRK37,OUT018,3456.9604
FDK55,OUT046,1351.443
FDR07,OUT046,1363.764
FDO21,OUT027,4566.5913
FDK46,OUT049,4101.9927
FDB12,OUT045,1584.2295
FDT31,OUT027,5097.8945
FDJ33,OUT045,1989.6296
FDC26,OUT027,2863.0454
NCQ02,OUT045,3019.2087
FDP08,OUT010,476.24414
FDB11,OUT027,5795.025
FDV55,OUT013,2472.289
FDW20,OUT049,2055.2346
NCJ18,OUT019,329.14764
FDC41,OUT018,1012.91156
FDE14,OUT027,2671.6365
FDG35,OUT013,2633.2942
FDF45,OUT035,974.9496
FDS19,OUT027,2197.4456
FDS58,OUT019,406.09518
FDA26,OUT017,3563.3337
FDM32,OUT049,1362.2664
FDL45,OUT046,2070.6396
FDZ55,OUT049,2704.7422
FDY37,OUT049,2168.8923
FDO46,OUT046,3085.4292
FDQ60,OUT046,1963.5824
FDA19,OUT018,1852.7405
FDL15,OUT046,2472.289
FDM10,OUT018,3055.152
NCL05,OUT017,692.2039
DRK49,OUT010,44.325294
NCE18,OUT027,6029.068
FDG40,OUT049,673.0426
DRI59,OUT045,3651.768
FDK28,OUT035,4650.676
NCD06,OUT019,149.23137
FDO11,OUT019,1018.99225
FDK27,OUT046,1890.3688
FDT43,OUT027,1351.0647
FDD38,OUT018,1482.1935
FDA16,OUT049,3531.0022
FDL14,OUT027,3819.2734
NCM17,OUT049,692.1924
FDD20,OUT045,1995.8586
FDA40,OUT045,1329.6067
FDL43,OUT045,1240.963
FDV15,OUT045,1584.2295
FDE52,OUT046,1397.3728
NCL17,OUT010,289.0508
NCJ31,OUT045,3721.0876
FDR60,OUT045,1138.8635
NCA18,OUT035,1958.0309
FDS21,OUT027,1816.1105
FDW09,OUT035,1358.7675
FDL26,OUT035,2544.472
FDS47,OUT018,1222.8875
FDC39,OUT046,3506.792
FDT51,OUT035,1868.6757
FDK40,OUT035,4171.5757
NCG19,OUT045,3369.5557
FDZ07,OUT046,981.6772
FDF08,OUT027,2524.6633
FDO04,OUT013,902.7662
FDK41,OUT018,1169.0641
FDP15,OUT049,5235.6445
NCD43,OUT018,1475.9645
NCP18,OUT013,2472.289
FDZ51,OUT046,1502.2091
DRH13,OUT035,1728.862
FDF38,OUT045,641.9772
NCI43,OUT045,735.55615
FDM38,OUT027,1679.2059
FDS03,OUT013,1057.728
DRJ47,OUT017,2867.3694
FDT50,OUT010,279.24988
FDV02,OUT046,2862.856
NCG18,OUT017,1685.0697
FDW52,OUT046,2649.967
FDS40,OUT035,734.40283
FDN31,OUT017,3112.9358
FDA37,OUT045,1989.6296
FDA15,OUT046,4579.464
FDL39,OUT046,2483.378
FDJ53,OUT045,1858.7604
FDX22,OUT013,3538.096
NCZ42,OUT045,3841.7427
FDD56,OUT027,4738.078
FDD40,OUT017,3158.9797
FDS50,OUT013,3526.408
NCN14,OUT013,3000.5056
FDT15,OUT013,3154.4663
NCS18,OUT027,2671.6365
NCO26,OUT010,333.43893
FDF58,OUT018,800.9625
NCB19,OUT013,1362.7699
FDH26,OUT017,2162.675
DRB24,OUT027,3819.2734
FDA49,OUT018,1170.7286
FDB32,OUT045,1459.3501
FDI36,OUT017,3176.6282
NCA17,OUT010,350.80685
FDH22,OUT013,2044.645
NCM26,OUT018,2164.4182
FDT15,OUT027,5212.018
FDB16,OUT018,1182.0555
NCP54,OUT027,3247.847
FDJ36,OUT013,1662.9078
FDO28,OUT045,1556.1512
FDU09,OUT013,927.6578
FDF29,OUT017,2092.8015
FDY08,OUT013,2151.8406
DRJ59,OUT018,475.27496
FDT23,OUT027,2191.2168
FDU15,OUT018,481.50397
FDT47,OUT013,1510.8511
FDI53,OUT019,417.96548
FDR59,OUT018,3645.979
FDD53,OUT035,759.7816
FDY51,OUT017,3517.2659
FDT04,OUT049,698.4214
FDU51,OUT049,3630.9058
FDG14,OUT035,3087.1821
NCU06,OUT045,3697.3167
DRG25,OUT046,3142.2878
DRH49,OUT035,1404.4058
FDN15,OUT035,2196.543
FDL43,OUT018,1049.9598
NCT18,OUT049,3154.4148
NCB31,OUT013,3770.5835
FDK57,OUT035,1962.552
FDY04,OUT019,424.1945
NCP54,OUT046,2068.308
FDF41,OUT013,3884.2266
FDM01,OUT045,1584.2295
FDW03,OUT045,1569.5768
FDF28,OUT045,1995.8586
FDY37,OUT017,2180.2312
FDQ03,OUT017,3732.568
FDP51,OUT027,3123.7363
FDJ40,OUT017,1824.8833
FDC32,OUT049,1501.7056
DRI49,OUT027,2236.7812
NCW54,OUT017,918.69885
FDF09,OUT017,663.4996
FDP45,OUT018,2830.6907
DRJ23,OUT018,2789.2234
FDS59,OUT017,1824.8833
FDY08,OUT046,2118.1313
FDX16,OUT049,2483.112
FDY16,OUT018,2789.2234
FDK32,OUT035,2544.472
FDQ22,OUT013,687.59814
NCC31,OUT018,2175.7456
FDG58,OUT049,2476.8833
DRF48,OUT013,3111.8188
DRH36,OUT049,1167.8273
NCR30,OUT035,1248.2537
FDB03,OUT019,582.2838
FDZ28,OUT027,3252.8152
FDR35,OUT017,3051.1287
DRD15,OUT027,5975.247
FDJ33,OUT019,314.93362
FDA56,OUT010,329.87686
FDP56,OUT046,786.275
NCT30,OUT046,786.275
FDK15,OUT017,1678.8407
FDH44,OUT018,2164.4182
FDV01,OUT013,2456.4382
DRG03,OUT017,2494.451
FDG50,OUT027,2518.4346
FDR16,OUT010,406.42633
FDZ60,OUT046,1442.2081
DRG03,OUT045,2399.8398
FDS56,OUT018,3759.86
FDU33,OUT045,746.88306
DRD27,OUT035,1647.4702
FDW22,OUT046,3724.2173
DRA24,OUT045,2543.0854
FDF38,OUT049,692.1924
FDX48,OUT013,2472.289
FDS58,OUT018,2307.9954
FDC32,OUT046,1490.8822
NCQ29,OUT045,3529.3066
DRK39,OUT018,1162.8351
NCS38,OUT017,1908.0095
DRO47,OUT013,1846.8969
DRG27,OUT027,1118.1187
FDC57,OUT027,5217.7446
FDS55,OUT046,2466.0603
NCJ06,OUT018,1704.2994
FDO01,OUT019,150.14798
NCM55,OUT045,3071.1426
FDC52,OUT049,2476.8833
FDQ15,OUT045,1229.6361
NCT30,OUT027,1344.8357
NCR42,OUT027,1092.74
FDD28,OUT035,968.7206
FDQ34,OUT049,1667.5022
FDZ12,OUT027,3518.7441
DRE13,OUT019,231.83466
NCN07,OUT019,305.98807
FDM28,OUT035,2996.016
FDI10,OUT017,2878.789
FDQ25,OUT013,2764.0942
FDA38,OUT010,431.74258
DRI13,OUT049,3537.231
FDY20,OUT027,2524.6633
NCZ53,OUT035,3209.546
NCM31,OUT013,2448.626
DRB01,OUT017,2011.3702
DRF37,OUT046,4027.197
NCF42,OUT049,2684.3235
FDF16,OUT018,2175.7456
FDB41,OUT013,774.9481
FDR34,OUT013,4306.141
FDR15,OUT018,2175.7456
NCV42,OUT019,323.52768
FDW51,OUT035,3524.6394
FDU36,OUT017,1533.013
FDX60,OUT049,1343.7014
FDY03,OUT035,1964.2599
FDW55,OUT045,3794.9133
FDT01,OUT010,556.8738
FDG58,OUT013,2466.0603
FDK21,OUT017,4134.53
NCS41,OUT019,96.09508
FDS10,OUT045,3030.7021
NCT53,OUT046,2607.3196
FDJ28,OUT018,2806.8718
FDX44,OUT045,1323.3777
FDT20,OUT018,500.654
FDO44,OUT017,1685.0697
NCX17,OUT049,3943.0215
FDY01,OUT017,1908.0095
FDJ12,OUT027,5555.3335
DRK35,OUT018,475.27496
FDD47,OUT019,641.3027
NCM53,OUT035,1717.5352
FDO45,OUT013,1368.9989
NCM42,OUT010,327.16873
FDE04,OUT046,2872.5183
NCI30,OUT027,5521.512
FDZ19,OUT013,2833.1748
FDW57,OUT013,2940.1025
FDA25,OUT013,1662.9078
FDT22,OUT046,902.4611
FDP51,OUT013,1892.0767
FDD48,OUT027,3051.5422
FDY39,OUT035,3659.5464
FDO48,OUT010,618.15027
FDD23,OUT027,5205.7896
DRN35,OUT027,1092.74
FDT01,OUT035,3560.3286
FDC20,OUT010,206.70007
DRJ35,OUT035,1047.6306
FDB32,OUT046,1490.8822
FDL24,OUT046,2933.4614
NCV42,OUT035,1901.6451
FDZ46,OUT046,1656.6788
FDC15,OUT013,2465.3308
FDD08,OUT019,12.7175665
FDY50,OUT049,1393.5435
FDD36,OUT013,1896.5978
FDG57,OUT027,1351.0647
FDL21,OUT018,506.88303
FDN16,OUT027,2671.6365
FDJ09,OUT027,1229.2535
FDS01,OUT010,443.35837
FDV33,OUT017,4134.3247
DRE12,OUT017,1890.5746
FDR07,OUT013,1363.764
FDP48,OUT010,563.5619
NCB55,OUT035,974.9496
FDQ08,OUT013,981.6772
FDR34,OUT035,4356.783
FDO33,OUT046,1853.1259
FDP13,OUT045,641.9772
FDX12,OUT049,3874.4119
NCT06,OUT049,2734.1934
FDR16,OUT019,1407.0366
FDE36,OUT046,3409.5366
FDZ36,OUT049,3122.6418
FDV13,OUT045,1329.6067
NCZ17,OUT035,734.40283
FDU56,OUT045,3082.017
FDM09,OUT035,2928.81
FDV02,OUT017,2885.0178
FDS34,OUT018,1631.5925
FDA11,OUT049,1536.3271
FDP09,OUT017,3551.914
FDB29,OUT027,3057.771
FDT19,OUT017,2878.789
DRH15,OUT017,703.5308
FDY38,OUT046,3769.549
FDF14,OUT027,3819.2734
FDN48,OUT010,269.14236
FDQ12,OUT013,3808.3013
NCJ43,OUT045,2784.178
FDE17,OUT019,350.80685
FDB05,OUT035,4054.4937
FDH10,OUT045,2975.314
NCR06,OUT017,709.7598
FDU32,OUT018,1796.688
FDD56,OUT049,2873.679
FDO36,OUT018,2601.088
FDH16,OUT010,262.91336
FDX10,OUT018,460.62268
FDZ37,OUT017,1384.9318
FDU31,OUT010,588.907
DRC49,OUT049,2162.6636
FDL15,OUT045,2399.8398
FDN32,OUT019,521.34717
DRH59,OUT027,2061.6362
NCU29,OUT049,2476.8833
FDR37,OUT019,977.09937
FDS14,OUT018,2253.5266
FDU02,OUT027,5950.172
FDJ08,OUT035,3220.4204
NCZ06,OUT045,3833.9514
FDO31,OUT049,1337.4724
FDH31,OUT018,1475.9645
FDS58,OUT017,2620.4902
NCA53,OUT027,1344.8357
FDF50,OUT046,3111.8188
NCW42,OUT049,3685.0847
NCQ17,OUT045,2393.611
FDK51,OUT018,3765.9023
NCW41,OUT010,412.3242
NCR29,OUT017,918.69885
FDB08,OUT019,369.67618
FDA40,OUT027,2343.5037
FDL14,OUT018,2307.9954
FDB47,OUT046,3417.3743
FDO03,OUT035,4797.1396
DRK13,OUT019,508.1599
FDX13,OUT010,560.09845
FDF52,OUT046,3104.3096
FDT11,OUT013,3111.8188
FDB08,OUT013,2561.9097
FDQ28,OUT018,2181.9744
FDD29,OUT045,4002.084
NCQ29,OUT027,5648.034
NCO02,OUT013,1057.728
FDR56,OUT010,866.9562
NCM54,OUT049,2079.131
FDP51,OUT035,1964.2599
FDT38,OUT013,1351.443
FDZ20,OUT018,4040.961
FDJ53,OUT013,1850.1481
FDX13,OUT049,4060.8564
FDP58,OUT035,3561.058
NCK31,OUT019,152.67366
FDA35,OUT018,1802.917
FDV37,OUT018,2473.5928
NCO07,OUT027,5175.608
FDA20,OUT045,3075.7883
FDZ59,OUT035,2851.2046
NCY17,OUT017,712.74457
FDQ28,OUT035,2544.472
FDV35,OUT017,2476.8948
FDQ36,OUT013,655.99036
FDD34,OUT018,2353.4055
FDK51,OUT045,4281.971
FDV31,OUT035,2928.81
FDR04,OUT035,1597.687
FDR14,OUT049,907.3604
DRC36,OUT010,445.1948
FDE39,OUT019,314.93362
FDP57,OUT049,1673.7312
FDE57,OUT046,2151.8406
NCN18,OUT046,2175.865
NCQ05,OUT018,2175.7456
FDW47,OUT035,2059.4282
FDV46,OUT035,2196.543
NCP29,OUT045,1002.0768
FDE09,OUT018,1592.515
NCU06,OUT027,5955.691
FDT19,OUT010,432.00757
DRF15,OUT017,2135.9158
DRI51,OUT013,2800.3438
NCX54,OUT013,1656.6788
DRE01,OUT013,3877.9978
NCB07,OUT045,3019.8276
FDU50,OUT035,1940.596
FDG40,OUT035,734.40283
FDW10,OUT018,3009.0251
FDX51,OUT013,3148.2375
NCP17,OUT045,1007.00977
FDP21,OUT035,3220.4204
FDL04,OUT045,1572.9026
FDV23,OUT013,2062.0793
FDF24,OUT046,1332.878
FDH56,OUT027,3051.5422
FDB51,OUT049,986.2714
FDI58,OUT027,2608.3396
FDR20,OUT013,774.9481
FDC51,OUT018,1796.688
FDB16,OUT027,2337.275
FDE40,OUT049,992.5004
NCM17,OUT035,753.5526
FDU56,OUT035,3226.6492
FDS32,OUT019,367.25272
FDX02,OUT049,3741.269
FDT39,OUT027,3645.6199
FDE35,OUT017,918.69885
NCI42,OUT019,210.64131
DRL23,OUT046,1645.3519
FDA10,OUT046,2050.752
FDA11,OUT013,1525.5038
NCM06,OUT046,2466.0603
NCT05,OUT035,4090.4858
NCQ02,OUT010,469.98044
NCY06,OUT049,2135.183
FDY56,OUT035,3990.4568
FDL02,OUT035,1717.5352
NCI06,OUT035,3136.8105
FDQ14,OUT045,2393.611
FDQ12,OUT017,3390.829
FDP36,OUT046,786.275
FDK21,OUT027,5838.6514
FDO40,OUT045,2399.8398
NCK54,OUT019,339.66794
FDY09,OUT018,2572.523
NCW30,OUT049,4050.552
NCC55,OUT027,1092.74
FDE58,OUT018,1657.6005
FDR39,OUT013,3103.1514
FDU28,OUT049,2470.1
FDH08,OUT017,3904.5054
FDG35,OUT045,2560.845
FDG22,OUT049,673.0426
FDC34,OUT035,2999.1038
FDP15,OUT018,4834.0044
FDK34,OUT010,624.25745
FDU45,OUT035,1964.2599
FDQ04,OUT027,1098.7152
FDX22,OUT018,3153.271
FDB45,OUT017,1517.101
NCH43,OUT027,4505.645
DRE60,OUT046,4743.051
FDD17,OUT027,6001.6562
NCM54,OUT017,2092.8015
NCH55,OUT013,2070.6396
NCT06,OUT017,2672.129
FDA48,OUT027,5739.663
FDY58,OUT027,5975.247
FDO25,OUT045,3397.924
FDN50,OUT045,1476.906
FDH35,OUT035,2703.1704
FDK09,OUT045,3763.8264
FDO16,OUT013,1328.8967
FDW11,OUT045,1024.5648
FDU47,OUT027,3317.02
NCQ42,OUT010,318.41202
FDK55,OUT027,2507.1072
FDN08,OUT049,1896.671
FDT57,OUT045,3839.8103
FDJ12,OUT018,3153.271
DRL59,OUT017,851.38824
NCN53,OUT046,641.3379
FDO51,OUT010,38.096306
FDK56,OUT017,3170.3994
FDY12,OUT035,927.1983
FDU15,OUT035,734.40283
FDQ19,OUT046,3379.0999
DRF15,OUT045,2041.3048
DRE25,OUT019,269.14236
FDK57,OUT018,1665.5182
FDD33,OUT010,577.73584
FDR34,OUT027,6398.5015
FDU04,OUT045,1989.6296
FDE35,OUT019,183.32576
NCD31,OUT035,2722.15
FDJ56,OUT035,1721.9038
NCU53,OUT046,2607.3196
FDD39,OUT035,3598.5908
NCU17,OUT019,320.66818
FDJ20,OUT046,2044.4133
NCW41,OUT018,2314.224
FDL52,OUT035,753.5526
FDS39,OUT035,2224.0234
DRJ47,OUT045,2739.0918
FDP13,OUT010,31.138098
DRK39,OUT010,262.9152
FDF28,OUT010,335.96805
FDB09,OUT045,1971.5433
FDM51,OUT046,1559.0962
DRM49,OUT018,590.9079
DRF23,OUT013,2820.2085
DRH01,OUT035,2935.0388
FDH12,OUT027,2665.4077
FDA28,OUT019,321.16263
FDW37,OUT018,1205.3315
FDF02,OUT046,1662.9078
DRL37,OUT046,687.59814
NCF43,OUT046,2151.8406
FDH08,OUT010,609.76904
FDR34,OUT019,1843.4989
NCK19,OUT049,3148.186
NCD55,OUT018,506.88303
FDT27,OUT049,3805.4473
FDQ57,OUT045,2393.611
FDA47,OUT035,2715.9211
DRG15,OUT027,1808.0339
FDE05,OUT018,2175.7456
FDN46,OUT046,1656.6788
FDX27,OUT027,2590.6729
FDT51,OUT045,1724.0431
FDU33,OUT013,681.36914
FDJ16,OUT027,1718.5762
FDD20,OUT019,321.16263
FDT36,OUT049,673.0426
DRF15,OUT027,3753.3765
FDN52,OUT010,239.529
FDC22,OUT027,5262.8315
FDX15,OUT045,2531.715
FDT13,OUT013,3154.4663
FDU04,OUT017,2084.2412
FDU31,OUT019,588.907
FDW59,OUT027,2343.5037
NCO29,OUT046,2643.7383
FDL15,OUT035,2544.472
FDI41,OUT049,2465.556
FDQ48,OUT049,1603.6663
DRI39,OUT013,902.7662
FDI08,OUT013,4153.497
FDC21,OUT049,1813.5448
FDF58,OUT035,1093.7466
FDS08,OUT010,-39.246624
FDE47,OUT045,1995.8586
NCP18,OUT019,368.36288
NCR41,OUT013,1531.7328
FDA27,OUT013,3803.212
FDA43,OUT035,3220.4204
FDA49,OUT045,1312.0508
NCE55,OUT018,2601.0356
DRM49,OUT027,1203.6211
FDF22,OUT027,5537.417
FDQ15,OUT018,1088.314
NCS54,OUT017,3101.622
NCY05,OUT013,662.21936
FDR45,OUT046,5533.787
FDK57,OUT049,2072.9023
FDF41,OUT010,915.93744
FDV21,OUT046,2064.411
FDD51,OUT046,786.275
FDF33,OUT046,1656.6788
FDA38,OUT046,3638.719
FDR56,OUT045,3036.5007
NCN41,OUT017,2090.47
FDC60,OUT027,2380.285
FDB47,OUT045,3344.925
DRH01,OUT013,2862.856
FDW08,OUT046,1662.9078
FDF38,OUT027,1118.1187
FDY32,OUT017,2665.9001
FDG34,OUT049,1667.5022
FDG47,OUT019,717.0272
NCF18,OUT035,3280.4849
FDL39,OUT019,591.18866
NCH55,OUT035,2142.8225
DRJ35,OUT049,986.2714
FDS44,OUT035,4700.969
DRE01,OUT018,3459.2837
FDY39,OUT013,3587.3635
FDY32,OUT018,2353.4055
FDR33,OUT027,3031.2773
NCP50,OUT049,1343.7014
FDZ47,OUT018,1327.1232
FDU57,OUT049,2476.8833
FDY44,OUT013,3154.4663
DRH59,OUT018,970.0614
FDB03,OUT027,5959.6987
FDY46,OUT045,3030.7021
FDM39,OUT045,3017.948
FDY36,OUT035,1239.3431
NCM55,OUT035,3215.7747
FDJ50,OUT010,184.69106
DRL60,OUT013,2466.0603
NCJ54,OUT049,3846.3892
FDX59,OUT017,678.15204
FDI07,OUT013,3154.4663
DRF51,OUT010,37.36708
FDM14,OUT017,1685.0697
FDP21,OUT045,3075.7883
FDE40,OUT035,1136.1403
FDE05,OUT035,2538.2432
FDM13,OUT027,3011.3325
FDC34,OUT027,3837.711
NCI55,OUT018,1785.3611
NCE43,OUT018,2433.0376
FDW58,OUT018,1430.4647
FDG60,OUT045,3770.2244
FDV31,OUT017,2878.789
FDR47,OUT013,3137.5837
FDM60,OUT019,38.096306
NCF06,OUT018,3533.85
NCN26,OUT027,3051.5422
FDQ59,OUT049,1373.5933
FDF09,OUT046,641.3379
NCS06,OUT017,4204.197
FDT44,OUT046,1892.0767
FDI19,OUT017,3937.143
FDT22,OUT017,997.60986
NCF54,OUT027,4721.196
DRG25,OUT045,3069.8386
FDB59,OUT017,2821.678
FDQ37,OUT017,4403.5234
FDP56,OUT035,858.45844
FDW44,OUT035,2928.81
FDJ26,OUT010,-54.303226
FDU43,OUT018,1925.0333
FDW33,OUT045,1584.2295
NCX53,OUT027,3339.8206
FDN56,OUT010,318.75665
DRF15,OUT049,2124.577
FDO33,OUT017,1914.2385
FDZ39,OUT010,323.9935
NCJ19,OUT017,907.37195
FDU01,OUT035,3209.0007
FDT12,OUT035,3759.9814
NCM18,OUT018,800.9625
FDP19,OUT017,2086.5728
NCR42,OUT049,666.8136
FDN10,OUT046,1849.1163
FDG44,OUT017,904.0464
FDQ10,OUT046,2886.836
DRH13,OUT049,1667.5022
FDT52,OUT013,3909.3018
FDM56,OUT045,1503.4822
NCO43,OUT010,320.66818
NCV29,OUT035,2928.81
NCF06,OUT013,4009.0542
FDO50,OUT035,1490.7168
FDT59,OUT013,3889.1216
FDX40,OUT027,1098.969
FDE50,OUT017,3158.9797
FDX51,OUT017,3170.3994
NCD30,OUT018,1333.4625
FDK15,OUT013,1656.6788
FDL12,OUT045,942.2852
FDK46,OUT017,4050.574
DRH49,OUT010,235.80327
FDQ57,OUT046,2466.0603
FDY59,OUT017,1524.371
FDO09,OUT018,3636.383
NCG30,OUT035,2125.2664
FDM09,OUT017,2739.3035
NCN17,OUT027,2665.4077
NCS42,OUT013,1397.3728
FDD02,OUT019,339.66794
FDE34,OUT013,3148.2375
FDU38,OUT045,3181.488
FDB33,OUT046,2669.1038
NCJ29,OUT017,1384.9318
FDZ27,OUT035,858.45844
FDI40,OUT013,1559.0962
FDG22,OUT013,662.21936
FDT51,OUT017,1818.6543
FDF20,OUT018,2806.8718
FDV50,OUT035,2140.491
FDT02,OUT049,673.0426
DRC49,OUT017,2488.2222
FDF26,OUT049,2476.8833
FDV52,OUT035,1940.3646
FDX59,OUT049,666.8136
FDV25,OUT035,4991.3257
FDW23,OUT027,1098.7152
FDE53,OUT018,1475.9645
FDA19,OUT017,2140.2932
FDH22,OUT046,2046.9767
NCO41,OUT013,1531.7328
FDX12,OUT017,3940.41
FDF17,OUT013,3111.8188
FDS11,OUT045,3651.768
FDR51,OUT035,2538.2432
FDT49,OUT010,328.3623
FDC56,OUT013,1981.0173
FDR13,OUT027,3051.5422
FDQ60,OUT035,2035.7656
FDN38,OUT049,4029.5525
NCL29,OUT013,2598.3284
FDO13,OUT027,4157.6626
FDE26,OUT018,2175.7456
FDA31,OUT010,432.00757
FDX14,OUT035,1239.3431
FDA34,OUT045,3136.8086
FDF26,OUT013,2466.0603
FDE38,OUT045,2644.6924
DRI11,OUT046,1885.8477
FDQ60,OUT027,2964.402
FDL21,OUT027,1124.3477
DRC12,OUT027,4971.406
FDC47,OUT046,4154.4556
FDE57,OUT045,2045.682
FDT14,OUT045,1908.568
NCZ53,OUT046,3137.363
FDE28,OUT018,3432.8748
FDR19,OUT035,2544.472
NCF54,OUT019,441.48325
FDZ08,OUT046,1332.878
NCJ05,OUT018,2164.4182
FDF59,OUT046,2070.6396
NCO05,OUT035,1728.862
FDW24,OUT018,605.56036
NCX42,OUT018,2390.3901
NCA53,OUT035,858.45844
FDI45,OUT019,445.1948
FDG46,OUT046,1905.1082
FDM20,OUT010,468.5701
FDW11,OUT010,189.55476
FDX08,OUT035,2969.7803
NCK17,OUT035,753.5526
FDK32,OUT018,2181.9744
NCA42,OUT035,2670.5112
DRI01,OUT035,2928.81
NCL55,OUT049,4035.3547
DRE25,OUT018,1351.0184
FDD14,OUT017,3152.6404
FDB10,OUT046,3571.2747
DRN11,OUT035,2538.2432
FDP38,OUT018,605.56036
NCA30,OUT017,3148.1052
FDT15,OUT017,3176.6282
NCP55,OUT018,722.0515
FDF12,OUT035,2538.2432
FDM21,OUT018,3626.0918
FDX56,OUT035,3626.4011
FDF10,OUT017,2494.451
FDT32,OUT045,3030.7021
FDM51,OUT018,1475.9645
NCR50,OUT018,2386.8933
FDI19,OUT049,3904.8115
FDX21,OUT017,1678.8407
FDR31,OUT035,2523.9844
FDY02,OUT013,4065.126
NCA29,OUT045,2784.178
NCX17,OUT046,3623.6729
FDM12,OUT045,2563.1606
FDI53,OUT027,4036.9634
NCU30,OUT049,2618.1426
FDC56,OUT027,3211.0283
FDK27,OUT018,1796.688
NCK18,OUT017,2739.3035
FDB52,OUT019,647.76984
