Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK50,OUT049,2634.264
FDG31,OUT045,1081.1617
FDC60,OUT045,1418.8379
FDL36,OUT013,1431.1456
FDP21,OUT013,3141.4297
FDW16,OUT045,1418.8379
FDX02,OUT017,3731.2603
FDQ58,OUT027,3746.726
FDT51,OUT046,1774.9805
FDD59,OUT049,1326.7633
NCM42,OUT018,1483.4446
FDA57,OUT018,532.8817
FDZ48,OUT035,1896.8329
FDE46,OUT045,2425.3088
NCZ30,OUT019,373.79572
FDB56,OUT017,3141.4297
FDA25,OUT027,2660.4285
FDD20,OUT013,2044.6967
FDL25,OUT013,1528.2533
NCO18,OUT049,2857.1013
FDJ45,OUT017,702.9484
FDR12,OUT035,2758.603
NCF19,OUT010,165.77301
FDK25,OUT046,2720.7556
NCR17,OUT046,1905.8787
FDC52,OUT046,2485.6736
NCA54,OUT017,2947.6882
FDR45,OUT010,1168.2289
NCM19,OUT049,1905.8787
FDF39,OUT027,6840.0366
FDX23,OUT049,1528.2533
FDD58,OUT027,2637.6538
FDX28,OUT013,1671.8579
NCD31,OUT013,2634.264
FDU57,OUT018,2213.9443
FDI27,OUT046,812.4019
NCM42,OUT046,1671.8579
FDD32,OUT027,2218.4678
FDI34,OUT013,3837.7144
NCM29,OUT049,2119.478
FDG46,OUT018,1670.5719
DRC01,OUT010,165.77301
FDB15,OUT027,6069.447
NCA17,OUT027,3733.7976
FDF10,OUT046,2485.6736
FDR26,OUT027,4697.9673
FDI02,OUT049,1858.9852
NCM54,OUT010,366.15848
FDF14,OUT013,2485.6736
FDJ33,OUT010,373.79572
FDM20,OUT035,3919.37
FDC03,OUT027,5211.001
NCX05,OUT046,1905.8787
NCM41,OUT027,2559.5684
NCU29,OUT010,404.15594
FDQ59,OUT017,1336.205
FDH46,OUT010,339.64752
FDH09,OUT013,812.4019
NCD06,OUT045,812.4019
FDC15,OUT035,2523.521
DRD37,OUT027,1234.7476
FDT28,OUT027,3746.726
FDR28,OUT027,4089.6482
FDT38,OUT017,1369.025
FDV34,OUT027,1992.228
FDY52,OUT035,1090.1327
FDB34,OUT013,1369.025
DRL23,OUT018,1483.4446
DRB24,OUT046,2485.6736
FDJ50,OUT046,913.6621
FDQ49,OUT035,2510.5925
FDP20,OUT035,2082.5452
FDV19,OUT027,4089.6482
NCR54,OUT045,3093.9934
FDO09,OUT010,715.79083
FDS57,OUT018,1871.5608
FDN10,OUT049,1905.8787
FDV23,OUT049,2080.6343
FDY28,OUT049,3489.861
DRG51,OUT013,2634.264
FDD45,OUT019,330.11545
NCL18,OUT027,5154.505
NCM29,OUT013,2119.478
FDF17,OUT027,5074.485
FDE22,OUT017,2634.264
FDQ22,OUT017,702.9484
FDS01,OUT013,2947.6882
FDW35,OUT027,1125.8696
FDJ33,OUT046,2044.6967
NCF54,OUT035,2894.9487
FDE09,OUT013,1671.8579
NCE06,OUT045,2586.8276
DRH49,OUT049,1326.7633
FDY43,OUT045,2673.3193
NCT05,OUT017,4019.7776
FDZ34,OUT045,3444.2664
FDL38,OUT017,1369.025
FDZ31,OUT017,3141.4297
FDR14,OUT035,951.5097
NCN54,OUT049,1326.7633
NCC42,OUT027,3306.2961
FDK08,OUT017,1518.0323
FDP59,OUT013,1598.361
FDV22,OUT035,2672.1113
FDD33,OUT035,3875.5618
DRE60,OUT027,6002.3496
FDK52,OUT046,3808.203
FDA02,OUT017,2485.6736
FDM56,OUT049,1671.8579
FDE57,OUT035,2181.1387
FDM32,OUT045,1418.8379
NCQ30,OUT027,3203.5417
FDQ27,OUT027,2660.4285
FDT60,OUT027,3238.0627
FDU43,OUT049,3664.6284
NCO55,OUT035,1709.7056
FDG02,OUT045,3036.8604
FDJ28,OUT013,3141.4297
FDP40,OUT045,1811.5488
FDJ38,OUT045,3093.9934
NCC54,OUT017,3858.1094
NCZ41,OUT046,2080.6343
FDK38,OUT019,404.15594
FDU52,OUT013,2485.6736
FDC40,OUT046,1227.4012
NCR30,OUT017,1162.9149
NCN18,OUT017,1858.9852
FDB50,OUT035,1364.611
FDG04,OUT013,3084.2966
FDR26,OUT035,2865.4373
NCT17,OUT018,2858.2742
FDX35,OUT027,5217.971
FDS12,OUT046,2080.6343
NCZ29,OUT027,3267.453
FDB38,OUT010,410.89563
FDP12,OUT013,702.9484
FDP22,OUT046,845.31006
FDS26,OUT018,3684.4827
FDR52,OUT046,3141.4297
DRJ13,OUT046,2634.264
FDU48,OUT027,3306.2961
FDE29,OUT035,1018.7161
NCT29,OUT049,2044.6967
DRK37,OUT018,2858.2742
FDK55,OUT046,1369.025
FDR07,OUT046,1454.7563
FDO21,OUT027,5212.1826
FDK46,OUT049,4057.5723
FDB12,OUT045,1624.4215
FDT31,OUT027,5097.372
FDJ33,OUT045,1997.2603
FDC26,OUT027,2886.0212
NCQ02,OUT045,3036.8604
FDP08,OUT010,493.6129
FDB11,OUT027,5721.9688
FDV55,OUT013,2485.6736
FDW20,OUT049,2044.6967
NCJ18,OUT019,361.07822
FDC41,OUT018,974.50195
FDE14,OUT027,2660.4285
FDG35,OUT013,2754.0925
FDF45,OUT035,951.5097
FDS19,OUT027,2218.4678
FDS58,OUT019,440.4071
FDA26,OUT017,3513.2744
FDM32,OUT049,1369.025
FDL45,OUT046,2080.6343
FDZ55,OUT049,2634.264
FDY37,OUT049,2143.2913
FDO46,OUT046,3084.2966
FDQ60,OUT046,1988.7205
FDA19,OUT018,1847.7477
FDL15,OUT046,2485.6736
FDM10,OUT018,3097.302
NCL05,OUT017,721.29535
DRK49,OUT010,83.646095
NCE18,OUT027,6023.47
FDG40,OUT049,702.9484
DRI59,OUT045,3683.824
FDK28,OUT035,4055.3713
NCD06,OUT019,165.77301
FDO11,OUT019,739.20404
FDK27,OUT046,1928.3112
FDT43,OUT027,1394.0227
FDD38,OUT018,1483.4446
FDA16,OUT049,3513.2744
FDL14,OUT027,3746.726
NCM17,OUT049,721.29535
FDD20,OUT045,1997.2603
FDA40,OUT045,1356.7173
FDL43,OUT045,1314.4556
FDV15,OUT045,1624.4215
FDE52,OUT046,1431.1456
NCL17,OUT010,350.13742
NCJ31,OUT045,3781.1616
FDR60,OUT045,1314.4556
NCA18,OUT035,1943.7263
FDS21,OUT027,1812.1536
FDW09,OUT035,1364.611
FDL26,OUT035,2523.521
FDS47,OUT018,1242.7323
FDC39,OUT046,3525.73
FDT51,OUT035,1812.8281
FDK40,OUT035,4095.4192
NCG19,OUT045,3749.566
FDZ07,OUT046,980.8685
FDF08,OUT027,2462.4604
FDO04,OUT013,913.6621
FDK41,OUT018,1147.7914
FDP15,OUT049,4034.159
NCD43,OUT018,1483.4446
NCP18,OUT013,2485.6736
FDZ51,OUT046,1528.2533
DRH13,OUT035,1709.7056
FDF38,OUT045,721.29535
NCI43,OUT045,812.4019
FDM38,OUT027,1721.7219
FDS03,OUT013,1093.4695
DRJ47,OUT017,2827.5898
FDT50,OUT010,330.11545
FDV02,OUT046,2857.1013
NCG18,OUT017,1671.8579
FDW52,OUT046,2634.264
FDS40,OUT035,740.796
FDN31,OUT017,3141.4297
FDA37,OUT045,1997.2603
FDA15,OUT046,4553.4653
FDL39,OUT046,2896.4827
FDJ53,OUT045,1997.2603
FDX22,OUT013,3549.1433
NCZ42,OUT045,3862.7446
FDD56,OUT027,4646.676
FDD40,OUT017,3111.9182
FDS50,OUT013,3513.2744
NCN14,OUT013,3111.9182
FDT15,OUT013,3179.582
NCS18,OUT027,2660.4285
NCO26,OUT010,365.32654
FDF58,OUT018,792.45483
NCB19,OUT013,1369.025
FDH26,OUT017,2130.3628
DRB24,OUT027,3746.726
FDA49,OUT018,1180.6117
FDB32,OUT045,1515.9456
FDI36,OUT017,3141.4297
NCA17,OUT010,391.22754
FDH22,OUT013,2044.6967
NCM26,OUT018,2201.0159
FDT15,OUT027,5249.1533
FDB16,OUT018,1180.6117
NCP54,OUT027,3238.0627
FDJ36,OUT013,1671.8579
FDO28,OUT045,1941.284
FDU09,OUT013,1032.4092
FDF29,OUT017,2080.6343
FDY08,OUT013,2143.2913
DRJ59,OUT018,514.5348
FDT23,OUT027,2218.4678
FDU15,OUT018,514.5348
FDT47,OUT013,1528.2533
FDI53,OUT019,451.51538
FDR59,OUT018,3692.9524
FDD53,OUT035,759.14294
FDY51,OUT017,3489.861
FDT04,OUT049,721.29535
FDU51,OUT049,3058.637
FDG14,OUT035,2523.521
NCU06,OUT045,3675.7917
DRG25,OUT046,3141.4297
DRH49,OUT035,1374.0526
FDN15,OUT035,2157.3254
FDL43,OUT018,1038.9879
NCT18,OUT049,3179.582
NCB31,OUT013,3924.7202
FDK57,OUT035,1950.9396
FDY04,OUT019,451.51538
NCP54,OUT046,2044.6967
FDF41,OUT013,3858.1094
FDM01,OUT045,1624.4215
FDW03,OUT045,1624.4215
FDF28,OUT045,1997.2603
FDY37,OUT017,2143.2913
FDQ03,OUT017,3759.2131
FDP51,OUT027,3147.5657
FDJ40,OUT017,1774.9805
FDC32,OUT049,1528.2533
DRI49,OUT027,2218.4678
NCW54,OUT017,913.6621
FDF09,OUT017,702.9484
FDP45,OUT018,3450.935
DRJ23,OUT018,2828.7627
FDS59,OUT017,1774.9805
FDY08,OUT046,2119.478
FDX16,OUT049,2485.6736
FDY16,OUT018,2828.7627
FDK32,OUT035,2523.521
FDQ22,OUT013,721.29535
NCC31,OUT018,2213.9443
FDG58,OUT049,2485.6736
DRF48,OUT013,3141.4297
DRH36,OUT049,1150.8198
NCR30,OUT035,1200.7626
FDB03,OUT019,634.39294
FDZ28,OUT027,3267.453
FDR35,OUT017,3141.4297
DRD15,OUT027,6025.7627
FDJ33,OUT019,373.79572
FDA56,OUT010,361.07822
FDP56,OUT046,812.4019
NCT30,OUT046,812.4019
FDK15,OUT017,1671.8579
FDH44,OUT018,2201.0159
FDV01,OUT013,2472.745
DRG03,OUT017,2485.6736
FDG50,OUT027,2462.4604
FDR16,OUT010,595.0016
FDZ60,OUT046,1671.8579
DRG03,OUT045,2438.2373
FDS56,OUT018,3759.4163
FDU33,OUT045,812.4019
DRD27,OUT035,1644.1869
FDW22,OUT046,3731.2603
DRA24,OUT045,2557.3162
FDF38,OUT049,721.29535
FDX48,OUT013,2485.6736
FDS58,OUT018,2335.4429
FDC32,OUT046,1528.2533
NCQ29,OUT045,3948.928
DRK39,OUT018,1147.7914
NCS38,OUT017,1905.8787
DRO47,OUT013,1858.9852
DRG27,OUT027,1125.8696
FDC57,OUT027,5154.505
FDS55,OUT046,2485.6736
NCJ06,OUT018,1760.5652
FDO01,OUT019,305.25873
NCM55,OUT045,3093.9934
FDC52,OUT049,2485.6736
FDQ15,OUT045,1314.4556
NCT30,OUT027,1394.0227
NCR42,OUT027,1107.5227
FDD28,OUT035,951.5097
FDQ34,OUT049,1671.8579
FDZ12,OUT027,3330.109
DRE13,OUT019,330.11545
NCN07,OUT019,378.7558
FDM28,OUT035,2985.5356
FDI10,OUT017,2857.1013
FDQ25,OUT013,2720.7556
FDA38,OUT010,636.7772
DRI13,OUT049,3513.2744
FDY20,OUT027,2462.4604
NCZ53,OUT035,3179.277
NCM31,OUT013,2485.6736
DRB01,OUT017,2311.4802
DRF37,OUT046,4034.159
NCF42,OUT049,2857.1013
FDF16,OUT018,2213.9443
FDB41,OUT013,812.4019
FDR34,OUT013,3958.818
FDR15,OUT018,2213.9443
NCV42,OUT019,318.4332
FDW51,OUT035,3527.7085
FDU36,OUT017,1528.2533
FDX60,OUT049,1326.7633
FDY03,OUT035,1943.7263
FDW55,OUT045,3834.0864
FDT01,OUT010,575.98224
FDG58,OUT013,2485.6736
FDK21,OUT017,4117.8247
NCS41,OUT019,453.37296
FDS10,OUT045,3102.6343
NCT53,OUT046,2634.264
FDJ28,OUT018,2858.2742
FDX44,OUT045,1356.7173
FDT20,OUT018,532.8817
FDO44,OUT017,1671.8579
NCX17,OUT049,3786.5762
FDY01,OUT017,1905.8787
FDJ12,OUT027,5516.119
DRK35,OUT018,514.5348
FDD47,OUT019,461.87143
NCM53,OUT035,1709.7056
FDO45,OUT013,1369.025
NCM42,OUT010,352.55286
FDE04,OUT046,2918.1768
NCI30,OUT027,5856.876
FDZ19,OUT013,2857.1013
FDW57,OUT013,2947.6882
FDA25,OUT013,1671.8579
FDT22,OUT046,924.2103
FDP51,OUT013,1905.8787
FDD48,OUT027,2998.9656
FDY39,OUT035,3217.4294
FDO48,OUT010,602.50635
FDD23,OUT027,5211.001
DRN35,OUT027,1107.5227
FDT01,OUT035,3527.7085
FDC20,OUT010,200.54211
DRJ35,OUT035,1018.7161
FDB32,OUT046,1528.2533
FDL24,OUT046,2832.9426
NCV42,OUT035,1896.8329
FDZ46,OUT046,1671.8579
FDC15,OUT013,2485.6736
FDD08,OUT019,65.29926
FDY50,OUT049,1431.1456
FDD36,OUT013,1913.0919
FDG57,OUT027,1394.0227
FDL21,OUT018,532.8817
FDN16,OUT027,2660.4285
FDJ09,OUT027,1234.7476
FDS01,OUT010,443.7007
FDV33,OUT017,4057.5723
DRE12,OUT017,1905.8787
FDR07,OUT013,1454.7563
FDP48,OUT010,523.12445
NCB55,OUT035,951.5097
FDQ08,OUT013,980.8685
FDR34,OUT035,3996.6655
FDO33,OUT046,1858.9852
FDP13,OUT045,721.29535
FDX12,OUT049,3864.9397
NCT06,OUT049,2720.7556
FDR16,OUT019,618.4148
FDE36,OUT046,2797.813
FDZ36,OUT049,3141.4297
FDV13,OUT045,1356.7173
NCZ17,OUT035,740.796
FDU56,OUT045,3132.1458
FDM09,OUT035,2894.9487
FDV02,OUT017,2857.1013
FDS34,OUT018,1670.5719
FDA11,OUT049,1528.2533
FDP09,OUT017,3483.763
FDB29,OUT027,2998.9656
FDT19,OUT017,2857.1013
DRH15,OUT017,756.74884
FDY38,OUT046,3837.7144
FDF14,OUT027,3746.726
FDN48,OUT010,330.11545
FDQ12,OUT013,3861.1277
NCJ43,OUT045,2809.665
FDE17,OUT019,391.22754
FDB05,OUT035,4031.958
FDH10,OUT045,2990.9846
NCR06,OUT017,721.29535
FDU32,OUT018,1816.5414
FDD56,OUT049,2857.1013
FDO36,OUT018,2663.0393
FDH16,OUT010,330.11545
FDX10,OUT018,482.7244
FDZ37,OUT017,1369.025
FDU31,OUT010,599.39545
DRC49,OUT049,2143.2913
FDL15,OUT045,2438.2373
FDN32,OUT019,523.12445
DRH59,OUT027,1992.228
NCU29,OUT049,2485.6736
FDR37,OUT019,523.12445
FDS14,OUT018,2226.834
FDU02,OUT027,6002.3496
FDJ08,OUT035,3179.277
NCZ06,OUT045,3887.8208
FDO31,OUT049,1326.7633
FDH31,OUT018,1483.4446
FDS58,OUT017,2634.264
NCA53,OUT027,1394.0227
FDF50,OUT046,3141.4297
NCW42,OUT049,3683.0815
NCQ17,OUT045,2438.2373
FDK51,OUT018,3723.6948
NCW41,OUT010,430.13626
NCR29,OUT017,913.6621
FDB08,OUT019,430.13626
FDA40,OUT027,2400.3398
FDL14,OUT018,2335.4429
FDB47,OUT046,3549.1433
FDO03,OUT035,4201.6377
DRK13,OUT019,523.12445
FDX13,OUT010,634.39294
FDF52,OUT046,3179.582
FDT11,OUT013,3141.4297
FDB08,OUT013,2634.264
FDQ28,OUT018,2213.9443
FDD29,OUT045,4048.9988
NCQ29,OUT027,6031.6523
NCO02,OUT013,1093.4695
FDR56,OUT010,523.12445
NCM54,OUT049,2044.6967
FDP51,OUT035,1943.7263
FDT38,OUT013,1369.025
FDZ20,OUT018,3812.0544
FDJ53,OUT013,1988.7205
FDX13,OUT049,4057.5723
FDP58,OUT035,3527.7085
NCK31,OUT019,154.87845
FDA35,OUT018,1816.5414
FDV37,OUT018,2858.2742
NCO07,OUT027,5221.761
FDA20,OUT045,3093.9934
FDZ59,OUT035,2758.603
NCY17,OUT017,721.29535
FDQ28,OUT035,2523.521
FDV35,OUT017,2472.745
FDQ36,OUT013,702.9484
FDD34,OUT018,2335.4429
FDK51,OUT045,3980.6245
FDV31,OUT035,2894.9487
FDR04,OUT035,1566.101
FDR14,OUT049,913.6621
DRC36,OUT010,502.09946
FDE39,OUT019,373.79572
FDP57,OUT049,1671.8579
FDE57,OUT046,2143.2913
NCN18,OUT046,1774.9805
NCQ05,OUT018,2213.9443
FDW47,OUT035,2026.5681
FDV46,OUT035,2157.3254
NCP29,OUT045,1051.6638
FDE09,OUT018,1586.5671
NCU06,OUT027,5994.1675
FDT19,OUT010,502.09946
DRF15,OUT017,2472.745
DRI51,OUT013,2720.7556
NCX54,OUT013,1671.8579
DRE01,OUT013,3858.1094
NCB07,OUT045,3064.482
FDU50,OUT035,1943.7263
FDG40,OUT035,740.796
FDW10,OUT018,2498.955
FDX51,OUT013,3141.4297
NCP17,OUT045,1081.1617
FDP21,OUT035,3179.277
FDL04,OUT045,1624.4215
FDV23,OUT013,2044.6967
FDF24,OUT046,1326.7633
FDH56,OUT027,2998.9656
FDB51,OUT049,980.8685
FDI58,OUT027,2559.5684
FDR20,OUT013,812.4019
FDC51,OUT018,1816.5414
FDB16,OUT027,2400.3398
FDE40,OUT049,980.8685
NCM17,OUT035,759.14294
FDU56,OUT035,3179.277
FDS32,OUT019,398.72592
FDX02,OUT049,3731.2603
FDT39,OUT027,3610.2095
FDE35,OUT017,913.6621
NCI42,OUT019,538.28845
DRL23,OUT046,1671.8579
FDA10,OUT046,2044.6967
FDA11,OUT013,1528.2533
NCM06,OUT046,2485.6736
NCT05,OUT035,4057.625
NCQ02,OUT010,465.9915
NCY06,OUT049,2119.478
FDY56,OUT035,3769.1077
FDL02,OUT035,1709.7056
NCI06,OUT035,2985.5356
FDQ14,OUT045,2438.2373
FDQ12,OUT017,3861.1277
FDP36,OUT046,812.4019
FDK21,OUT027,5951.758
FDO40,OUT045,2438.2373
NCK54,OUT019,365.32654
FDY09,OUT018,2601.9639
NCW30,OUT049,4008.3875
NCC55,OUT027,1107.5227
FDE58,OUT018,1717.4653
FDR39,OUT013,3111.9182
FDU28,OUT049,3111.9182
FDH08,OUT017,3861.1277
FDG35,OUT045,2706.6562
FDG22,OUT049,702.9484
FDC34,OUT035,2563.502
FDP15,OUT018,3713.9941
FDK34,OUT010,657.80615
FDU45,OUT035,1943.7263
FDQ04,OUT027,1125.8696
FDX22,OUT018,3224.5312
FDB45,OUT017,1598.361
NCH43,OUT027,4993.2334
DRE60,OUT046,3707.847
FDD17,OUT027,5944.9673
NCM54,OUT017,2080.6343
NCH55,OUT013,2080.6343
NCT06,OUT017,2634.264
FDA48,OUT027,5698.5557
FDY58,OUT027,6025.7627
FDO25,OUT045,3478.2937
FDN50,OUT045,1515.9456
FDH35,OUT035,2642.5999
FDK09,OUT045,3790.278
FDO16,OUT013,1336.205
FDW11,OUT045,1081.1617
FDU47,OUT027,3306.2961
NCQ42,OUT010,366.15848
FDK55,OUT027,2462.4604
FDN08,OUT049,1905.8787
FDT57,OUT045,3872.9492
FDJ12,OUT018,3224.5312
DRL59,OUT017,845.31006
NCN53,OUT046,702.9484
FDO51,OUT010,83.646095
FDK56,OUT017,3141.4297
FDY12,OUT035,919.1036
FDU15,OUT035,740.796
FDQ19,OUT046,3920.3855
DRF15,OUT045,2425.3088
DRE25,OUT019,330.11545
FDK57,OUT018,1709.4188
FDD33,OUT010,599.7097
FDR34,OUT027,6123.4536
FDU04,OUT045,1997.2603
FDE35,OUT019,180.62567
NCD31,OUT035,2672.1113
FDJ56,OUT035,1709.7056
NCU53,OUT046,2634.264
FDD39,OUT035,3551.1218
NCU17,OUT019,339.64752
FDJ20,OUT046,2044.6967
NCW41,OUT018,2335.4429
FDL52,OUT035,759.14294
FDS39,OUT035,2181.1387
DRJ47,OUT045,2780.1536
FDP13,OUT010,83.646095
DRK39,OUT010,297.2953
FDF28,OUT010,366.15848
FDB09,OUT045,2033.1965
FDM51,OUT046,1518.0323
DRM49,OUT018,623.9883
DRF23,OUT013,2857.1013
DRH01,OUT035,2894.9487
FDH12,OUT027,2660.4285
FDA28,OUT019,373.79572
FDW37,OUT018,1242.7323
FDF02,OUT046,1671.8579
DRL37,OUT046,721.29535
NCF43,OUT046,2143.2913
FDH08,OUT010,623.1229
FDR34,OUT019,720.8136
NCK19,OUT049,3141.4297
NCD55,OUT018,532.8817
FDT27,OUT049,3861.1277
FDQ57,OUT045,2438.2373
FDA47,OUT035,2672.1113
DRG15,OUT027,1812.1536
FDE05,OUT018,2213.9443
FDN46,OUT046,1671.8579
FDX27,OUT027,2559.5684
FDT51,OUT045,1727.5441
FDU33,OUT013,721.29535
FDJ16,OUT027,1732.27
FDD20,OUT019,373.79572
FDT36,OUT049,702.9484
DRF15,OUT027,3733.7976
FDN52,OUT010,330.11545
FDC22,OUT027,5211.001
FDX15,OUT045,2586.8276
FDT13,OUT013,3141.4297
FDU04,OUT017,2044.6967
FDU31,OUT019,599.39545
FDW59,OUT027,2400.3398
NCO29,OUT046,2634.264
FDL15,OUT035,2523.521
FDI41,OUT049,2472.745
FDQ48,OUT049,1606.3392
DRI39,OUT013,913.6621
FDI08,OUT013,4147.5
FDC21,OUT049,1774.9805
FDF58,OUT035,1090.1327
FDS08,OUT010,462.72003
FDE47,OUT045,1997.2603
NCP18,OUT019,404.15594
NCR41,OUT013,1528.2533
FDA27,OUT013,4028.0608
FDA43,OUT035,3179.277
FDA49,OUT045,1356.7173
NCE55,OUT018,2692.5508
DRM49,OUT027,1234.7476
FDF22,OUT027,5480.25
FDQ15,OUT018,1138.3497
NCS54,OUT017,2857.1013
NCY05,OUT013,702.9484
FDR45,OUT046,4391.9443
FDK57,OUT049,2044.6967
FDF41,OUT010,711.15784
FDV21,OUT046,2080.6343
FDD51,OUT046,812.4019
FDF33,OUT046,1671.8579
FDA38,OUT046,3841.4744
FDR56,OUT045,3093.9934
NCN41,OUT017,2044.6967
FDC60,OUT027,2400.3398
FDB47,OUT045,3501.707
DRH01,OUT013,2857.1013
FDW08,OUT046,1671.8579
FDF38,OUT027,1125.8696
FDY32,OUT017,2634.264
FDG34,OUT049,1671.8579
FDG47,OUT019,715.79083
NCF18,OUT035,3149.7656
FDL39,OUT019,418.58533
NCH55,OUT035,2118.4817
DRJ35,OUT049,980.8685
FDS44,OUT035,4043.9219
DRE01,OUT018,3537.9446
FDY39,OUT013,3141.4297
FDY32,OUT018,2335.4429
FDR33,OUT027,2989.1438
NCP50,OUT049,1326.7633
FDZ47,OUT018,1339.84
FDU57,OUT049,2485.6736
FDY44,OUT013,3141.4297
DRH59,OUT018,974.50195
FDB03,OUT027,5921.554
FDY46,OUT045,3064.482
FDM39,OUT045,2809.665
FDY36,OUT035,1200.7626
NCM55,OUT035,3179.277
FDJ50,OUT010,190.82431
DRL60,OUT013,2485.6736
NCJ54,OUT049,3829.532
FDX59,OUT017,702.9484
FDI07,OUT013,3141.4297
DRF51,OUT010,83.646095
FDM14,OUT017,1671.8579
FDP21,OUT045,3093.9934
FDE40,OUT035,1131.3171
FDE05,OUT035,2523.521
FDM13,OUT027,3306.2961
FDC34,OUT027,3802.3464
NCI55,OUT018,1816.5414
NCE43,OUT018,2421.934
FDW58,OUT018,1483.4446
FDG60,OUT045,3804.575
FDV31,OUT017,2857.1013
FDR47,OUT013,3141.4297
FDM60,OUT019,83.646095
NCF06,OUT018,3583.5137
NCN26,OUT027,2998.9656
FDQ59,OUT049,1369.025
FDF09,OUT046,702.9484
NCS06,OUT017,3988.182
FDT44,OUT046,1905.8787
FDI19,OUT017,3881.5227
FDT22,OUT017,980.8685
NCF54,OUT027,4646.676
DRG25,OUT045,3093.9934
FDB59,OUT017,3111.9182
FDQ37,OUT017,3941.6262
FDP56,OUT035,850.2495
FDW44,OUT035,2894.9487
FDJ26,OUT010,575.98224
FDU43,OUT018,3300.0085
FDW33,OUT045,1624.4215
NCX53,OUT027,3317.1804
FDN56,OUT010,404.15594
DRF15,OUT049,2472.745
FDO33,OUT017,1905.8787
FDZ39,OUT010,339.64752
NCJ19,OUT017,913.6621
FDU01,OUT035,3149.7656
FDT12,OUT035,3769.1077
NCM18,OUT018,867.31647
FDP19,OUT017,2080.6343
NCR42,OUT049,702.9484
FDN10,OUT046,1905.8787
FDG44,OUT017,913.6621
FDQ10,OUT046,2857.1013
DRH13,OUT049,1671.8579
FDT52,OUT013,3881.5227
FDM56,OUT045,1727.5441
NCO43,OUT010,339.64752
NCV29,OUT035,2894.9487
NCF06,OUT013,3948.1335
FDO50,OUT035,1468.9933
FDT59,OUT013,3861.1277
FDX40,OUT027,1107.5227
FDE50,OUT017,3111.9182
FDX51,OUT017,3141.4297
NCD30,OUT018,1339.84
FDK15,OUT013,1671.8579
FDL12,OUT045,980.8685
FDK46,OUT017,4057.5723
DRH49,OUT010,275.21222
FDQ57,OUT046,2485.6736
FDY59,OUT017,1528.2533
FDO09,OUT018,3713.9941
NCG30,OUT035,2118.4817
FDM09,OUT017,2720.7556
NCN17,OUT027,2660.4285
NCS42,OUT013,1431.1456
FDD02,OUT019,365.32654
FDE34,OUT013,3179.582
FDU38,OUT045,3093.9934
FDB33,OUT046,2634.264
NCJ29,OUT017,1369.025
FDZ27,OUT035,850.2495
FDI40,OUT013,1518.0323
FDG22,OUT013,702.9484
FDT51,OUT017,1774.9805
FDF20,OUT018,2858.2742
FDV50,OUT035,2082.5452
FDT02,OUT049,702.9484
DRC49,OUT017,2485.6736
FDF26,OUT049,2485.6736
FDV52,OUT035,1943.7263
FDX59,OUT049,702.9484
FDV25,OUT035,4372.474
FDW23,OUT027,1125.8696
FDE53,OUT018,1483.4446
FDA19,OUT017,2119.478
FDH22,OUT046,2080.6343
NCO41,OUT013,1528.2533
FDX12,OUT017,3864.9397
FDF17,OUT013,3141.4297
FDS11,OUT045,3683.824
FDR51,OUT035,2523.521
FDT49,OUT010,339.64752
FDC56,OUT013,1988.7205
FDR13,OUT027,2998.9656
FDQ60,OUT035,2026.5681
FDN38,OUT049,4034.159
NCL29,OUT013,2634.264
FDO13,OUT027,4089.6482
FDE26,OUT018,2213.9443
FDA31,OUT010,502.09946
FDX14,OUT035,1200.7626
FDA34,OUT045,2809.665
FDF26,OUT013,2485.6736
FDE38,OUT045,2673.3193
DRI11,OUT046,1905.8787
FDQ60,OUT027,2998.9656
FDL21,OUT027,1125.8696
DRC12,OUT027,5211.001
FDC47,OUT046,3961.4468
FDE57,OUT045,2072.0417
FDT14,OUT045,1941.284
NCZ53,OUT046,3141.4297
FDE28,OUT018,3503.2612
FDR19,OUT035,2523.521
NCF54,OUT019,502.09946
FDZ08,OUT046,1326.7633
NCJ05,OUT018,2201.0159
FDF59,OUT046,2080.6343
NCO05,OUT035,1709.7056
FDW24,OUT018,623.9883
NCX42,OUT018,2421.934
NCA53,OUT035,850.2495
FDI45,OUT019,502.09946
FDG46,OUT046,1858.9852
FDM20,OUT010,657.80615
FDW11,OUT010,180.62567
FDX08,OUT035,2985.5356
NCK17,OUT035,759.14294
FDK32,OUT018,2213.9443
NCA42,OUT035,2672.1113
DRI01,OUT035,2894.9487
NCL55,OUT049,4019.7776
DRE25,OUT018,1339.84
FDD14,OUT017,3150.0706
FDB10,OUT046,3881.5227
DRN11,OUT035,2523.521
FDP38,OUT018,623.9883
NCA30,OUT017,3111.9182
FDT15,OUT017,3141.4297
NCP55,OUT018,725.24854
FDF12,OUT035,2523.521
FDM21,OUT018,3663.441
FDX56,OUT035,3586.9907
FDF10,OUT017,2485.6736
FDT32,OUT045,3064.482
FDM51,OUT018,1483.4446
NCR50,OUT018,2305.688
FDI19,OUT049,3881.5227
FDX21,OUT017,1671.8579
FDR31,OUT035,2523.521
FDY02,OUT013,4034.159
NCA29,OUT045,2809.665
NCX17,OUT046,3766.1812
FDM12,OUT045,3093.9934
FDI53,OUT027,4089.6482
NCU30,OUT049,2634.264
FDC56,OUT027,3203.5417
