Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRK47,OUT010,1359.69921875
FDU48,OUT018,1248.0625
FDY12,OUT045,699.4296875
NCN43,OUT018,1754.0
NCM55,OUT018,2667.1015625
FDQ21,OUT027,3919.09375
FDX13,OUT035,4651.3828125
NCK30,OUT027,5036.6875
FDG20,OUT049,1840.5
DRG27,OUT017,1054.55078125
FDY14,OUT018,4934.859375
FDP59,OUT035,1757.6953125
FDU60,OUT017,3869.8984375
NCC18,OUT019,221.078125
DRJ39,OUT017,4158.72265625
FDS07,OUT049,1517.453125
FDM08,OUT027,4890.4140625
FDP51,OUT045,2308.1640625
FDU16,OUT035,1408.0625
FDH12,OUT013,1872.9453125
DRE48,OUT010,1307.375
NCL42,OUT027,7339.375
FDR21,OUT045,2269.3125
NCW29,OUT035,2071.0
FDO11,OUT013,4581.1171875
NCM31,OUT049,2175.6796875
FDV35,OUT019,1002.8828125
FDF58,OUT017,1265.3046875
NCE43,OUT049,3022.1875
FDA02,OUT035,1875.46875
DRL37,OUT010,-1446.390625
FDR24,OUT018,882.375
FDW59,OUT049,1482.625
FDS22,OUT049,442.875
FDW24,OUT017,913.375
FDU24,OUT035,2023.421875
FDA21,OUT027,5314.421875
FDH58,OUT027,3803.828125
FDW36,OUT018,1126.3828125
FDI45,OUT027,4365.3828125
FDU01,OUT018,2866.75
FDF35,OUT027,2932.9765625
FDU43,OUT019,217.2890625
FDE24,OUT019,-156.296875
FDK50,OUT049,2983.5625
FDG31,OUT045,1121.3515625
FDC60,OUT045,2236.765625
FDL36,OUT013,1420.53125
FDP21,OUT013,3604.390625
FDW16,OUT045,1890.34375
FDX02,OUT017,4269.625
FDQ58,OUT027,3485.46875
FDT51,OUT046,1755.9765625
FDD59,OUT049,1174.296875
NCM42,OUT018,1235.4453125
FDA57,OUT018,300.0859375
FDZ48,OUT035,1902.328125
FDE46,OUT045,1431.2265625
NCZ30,OUT019,-26.0234375
FDB56,OUT017,3691.828125
FDA25,OUT027,2941.1953125
FDD20,OUT013,2628.671875
FDL25,OUT013,879.328125
NCO18,OUT049,3174.3125
FDJ45,OUT017,826.4609375
FDR12,OUT035,2250.1328125
NCF19,OUT010,-1272.7890625
FDK25,OUT046,3428.3671875
NCR17,OUT046,2244.2109375
FDC52,OUT046,2208.015625
NCA54,OUT017,2967.8359375
FDR45,OUT010,3638.1640625
NCM19,OUT049,2610.96875
FDF39,OUT027,6945.6875
FDX23,OUT049,1312.421875
FDD58,OUT027,3131.375
FDX28,OUT013,1891.765625
NCD31,OUT013,2578.875
FDU57,OUT018,2196.65625
FDI27,OUT046,334.5234375
NCM42,OUT046,1499.421875
FDD32,OUT027,2523.2421875
FDI34,OUT013,3895.84375
NCM29,OUT049,2175.0546875
FDG46,OUT018,2327.28125
DRC01,OUT010,-1209.828125
FDB15,OUT027,5541.375
NCA17,OUT027,4178.6171875
FDF10,OUT046,1966.71875
FDR26,OUT027,3595.78125
FDI02,OUT049,1701.515625
NCM54,OUT010,428.40625
FDF14,OUT013,2274.703125
FDJ33,OUT010,-108.59375
FDM20,OUT035,4793.1640625
FDC03,OUT027,4727.421875
NCX05,OUT046,1596.7265625
NCM41,OUT027,2319.90625
NCU29,OUT010,717.5390625
FDQ59,OUT017,1280.2421875
FDH46,OUT010,-630.8359375
FDH09,OUT013,401.0390625
NCD06,OUT045,506.7421875
FDC15,OUT035,2357.7890625
DRD37,OUT027,2650.9765625
FDT28,OUT027,3821.5859375
FDR28,OUT027,4015.859375
FDT38,OUT017,1518.8203125
FDV34,OUT027,2767.0234375
FDY52,OUT035,1230.7890625
FDB34,OUT013,1575.546875
DRL23,OUT018,1521.53515625
DRB24,OUT046,3041.03125
FDJ50,OUT046,892.953125
FDQ49,OUT035,1795.9140625
FDP20,OUT035,1315.8984375
FDV19,OUT027,4392.0859375
NCR54,OUT045,2409.7578125
FDO09,OUT010,2195.953125
FDS57,OUT018,1607.03125
FDN10,OUT049,1272.171875
FDV23,OUT049,2286.4453125
FDY28,OUT049,3804.4375
DRG51,OUT013,2478.28125
FDD45,OUT019,-570.4453125
NCL18,OUT027,3897.9921875
NCM29,OUT013,2120.0390625
FDF17,OUT027,4660.328125
FDE22,OUT017,2692.71875
FDQ22,OUT017,209.046875
FDS01,OUT013,2688.015625
FDW35,OUT027,2236.34375
FDJ33,OUT046,1860.0234375
NCF54,OUT035,3003.234375
FDE09,OUT013,1597.53125
NCE06,OUT045,1663.8984375
DRH49,OUT049,1309.15625
FDY43,OUT045,893.4140625
NCT05,OUT017,3499.0078125
FDZ34,OUT045,4717.4765625
FDL38,OUT017,1777.796875
FDZ31,OUT017,3029.90625
FDR14,OUT035,734.7265625
NCN54,OUT049,841.359375
NCC42,OUT027,3428.75
FDK08,OUT017,1681.2734375
FDP59,OUT013,1620.0546875
FDV22,OUT035,3101.6796875
FDD33,OUT035,3970.0703125
DRE60,OUT027,5824.1796875
FDK52,OUT046,3901.4609375
FDA02,OUT017,1823.71875
FDM56,OUT049,1014.5625
FDE57,OUT035,2909.6484375
FDM32,OUT045,1318.5703125
NCQ30,OUT027,3031.1953125
FDQ27,OUT027,3567.578125
FDT60,OUT027,3555.3515625
FDU43,OUT049,2203.734375
NCO55,OUT035,1949.8125
FDG02,OUT045,1958.2890625
FDJ28,OUT013,2913.296875
FDP40,OUT045,1698.6796875
FDJ38,OUT045,3774.4765625
NCC54,OUT017,4377.7265625
NCZ41,OUT046,1856.8359375
FDK38,OUT019,353.671875
FDU52,OUT013,1780.890625
FDC40,OUT046,1207.625
NCR30,OUT017,1227.1328125
NCN18,OUT017,2734.1015625
FDB50,OUT035,1646.3359375
FDG04,OUT013,2605.2421875
FDR26,OUT035,2314.390625
NCT17,OUT018,3169.7578125
FDX35,OUT027,5077.3359375
FDS12,OUT046,2538.5625
NCZ29,OUT027,3691.6796875
FDB38,OUT010,594.90625
FDP12,OUT013,444.6953125
FDP22,OUT046,489.6484375
FDS26,OUT018,4364.4375
FDR52,OUT046,2800.1171875
DRJ13,OUT046,2585.90625
FDU48,OUT027,2957.8359375
FDE29,OUT035,1006.0234375
NCT29,OUT049,1767.828125
DRK37,OUT018,3864.58984375
FDK55,OUT046,1339.15625
FDR07,OUT046,1248.6953125
FDO21,OUT027,3762.328125
FDK46,OUT049,3354.3828125
FDB12,OUT045,1596.6953125
FDT31,OUT027,4407.4765625
FDJ33,OUT045,1796.4453125
FDC26,OUT027,3004.03125
NCQ02,OUT045,3084.9921875
FDP08,OUT010,1364.6015625
FDB11,OUT027,5842.921875
FDV55,OUT013,2250.75
FDW20,OUT049,2245.4765625
NCJ18,OUT019,172.4921875
FDC41,OUT018,1357.71875
FDE14,OUT027,3376.4609375
FDG35,OUT013,1973.3671875
FDF45,OUT035,1440.3125
FDS19,OUT027,2858.921875
FDS58,OUT019,1365.8359375
FDA26,OUT017,3521.6484375
FDM32,OUT049,1463.6875
FDL45,OUT046,2542.234375
FDZ55,OUT049,3368.3203125
FDY37,OUT049,2772.8359375
FDO46,OUT046,3011.75
FDQ60,OUT046,2031.8359375
FDA19,OUT018,1906.9375
FDL15,OUT046,2003.65625
FDM10,OUT018,2460.5625
NCL05,OUT017,640.9296875
DRK49,OUT010,-1382.1640625
NCE18,OUT027,5811.984375
FDG40,OUT049,828.9921875
DRI59,OUT045,3744.6875
FDK28,OUT035,5002.921875
NCD06,OUT019,-1357.953125
FDO11,OUT019,2665.3671875
FDK27,OUT046,1745.28125
FDT43,OUT027,2375.1328125
FDD38,OUT018,1177.53125
FDA16,OUT049,3857.90625
FDL14,OUT027,3842.7109375
NCM17,OUT049,867.484375
FDD20,OUT045,2563.75
FDA40,OUT045,743.609375
FDL43,OUT045,994.8359375
FDV15,OUT045,2032.203125
FDE52,OUT046,2026.9375
NCL17,OUT010,446.8671875
NCJ31,OUT045,3213.1953125
FDR60,OUT045,439.1796875
NCA18,OUT035,1862.1484375
FDS21,OUT027,2702.703125
FDW09,OUT035,1162.9453125
FDL26,OUT035,3080.6484375
FDS47,OUT018,877.3828125
FDC39,OUT046,3433.5390625
FDT51,OUT035,1920.25
FDK40,OUT035,4780.53125
NCG19,OUT045,2176.9140625
FDZ07,OUT046,1294.4921875
FDF08,OUT027,3065.96875
FDO04,OUT013,379.125
FDK41,OUT018,810.1953125
FDP15,OUT049,5491.5390625
NCD43,OUT018,1422.7421875
NCP18,OUT013,2790.40625
FDZ51,OUT046,1477.2890625
DRH13,OUT035,1375.96484375
FDF38,OUT045,310.2265625
NCI43,OUT045,518.4921875
FDM38,OUT027,2710.921875
FDS03,OUT013,1502.0703125
DRJ47,OUT017,2941.49609375
FDT50,OUT010,-836.5703125
FDV02,OUT046,2448.1484375
NCG18,OUT017,2043.1328125
FDW52,OUT046,3354.3125
FDS40,OUT035,893.09375
FDN31,OUT017,2526.890625
FDA37,OUT045,2088.46875
FDA15,OUT046,5254.375
FDL39,OUT046,2162.0390625
FDJ53,OUT045,1180.640625
FDX22,OUT013,3650.328125
NCZ42,OUT045,4096.0703125
FDD56,OUT027,4516.75
FDD40,OUT017,3333.59375
FDS50,OUT013,3336.765625
NCN14,OUT013,2224.5390625
FDT15,OUT013,2603.7734375
NCS18,OUT027,3619.1328125
NCO26,OUT010,93.8203125
FDF58,OUT018,888.765625
NCB19,OUT013,1441.3984375
FDH26,OUT017,1760.359375
DRB24,OUT027,4486.6328125
FDA49,OUT018,1209.7734375
FDB32,OUT045,1972.75
FDI36,OUT017,3137.0234375
NCA17,OUT010,786.1484375
FDH22,OUT013,1941.515625
NCM26,OUT018,2427.03125
FDT15,OUT027,4022.8046875
FDB16,OUT018,877.5859375
NCP54,OUT027,3377.4921875
FDJ36,OUT013,1583.40625
FDO28,OUT045,1090.6484375
FDU09,OUT013,1511.15625
FDF29,OUT017,1966.6796875
FDY08,OUT013,1900.6953125
DRJ59,OUT018,386.14453125
FDT23,OUT027,2670.2734375
FDU15,OUT018,716.2578125
FDT47,OUT013,1861.609375
FDI53,OUT019,-43.8046875
FDR59,OUT018,3506.0078125
FDD53,OUT035,1074.4609375
FDY51,OUT017,4203.4453125
FDT04,OUT049,948.171875
FDU51,OUT049,4082.5703125
FDG14,OUT035,3968.203125
NCU06,OUT045,3423.1171875
DRG25,OUT046,4512.28125
DRH49,OUT035,1391.79296875
FDN15,OUT035,1964.234375
FDL43,OUT018,794.359375
NCT18,OUT049,3575.96875
NCB31,OUT013,2895.3515625
FDK57,OUT035,3158.921875
FDY04,OUT019,255.6171875
NCP54,OUT046,1931.8515625
FDF41,OUT013,3761.953125
FDM01,OUT045,1851.4296875
FDW03,OUT045,2123.28125
FDF28,OUT045,1790.28125
FDY37,OUT017,2803.75
FDQ03,OUT017,2573.5
FDP51,OUT027,3817.5703125
FDJ40,OUT017,1968.84375
FDC32,OUT049,1469.5078125
DRI49,OUT027,2765.296875
NCW54,OUT017,1031.5703125
FDF09,OUT017,323.515625
FDP45,OUT018,2734.171875
DRJ23,OUT018,2787.73828125
FDS59,OUT017,2135.3203125
FDY08,OUT046,1873.96875
FDX16,OUT049,2520.3203125
FDY16,OUT018,3270.71875
FDK32,OUT035,3069.0234375
FDQ22,OUT013,123.140625
NCC31,OUT018,2245.2578125
FDG58,OUT049,2510.0546875
DRF48,OUT013,1580.29296875
DRH36,OUT049,1720.4765625
NCR30,OUT035,1279.046875
FDB03,OUT019,1635.0546875
FDZ28,OUT027,3458.5625
FDR35,OUT017,4029.3984375
DRD15,OUT027,4466.0078125
FDJ33,OUT019,-62.0234375
FDA56,OUT010,600.21875
FDP56,OUT046,721.0703125
NCT30,OUT046,1085.1171875
FDK15,OUT017,2199.6015625
FDH44,OUT018,1921.96875
FDV01,OUT013,2915.84375
DRG03,OUT017,2984.75390625
FDG50,OUT027,2840.78125
FDR16,OUT010,2655.5
FDZ60,OUT046,837.640625
DRG03,OUT045,2808.8046875
FDS56,OUT018,3636.25
FDU33,OUT045,1082.3359375
DRD27,OUT035,1821.5859375
FDW22,OUT046,4140.03125
DRA24,OUT045,2436.234375
FDF38,OUT049,455.3515625
FDX48,OUT013,2462.03125
FDS58,OUT018,2985.7421875
FDC32,OUT046,1387.9609375
NCQ29,OUT045,2308.5078125
DRK39,OUT018,1019.86328125
NCS38,OUT017,1188.0859375
DRO47,OUT013,1888.50390625
DRG27,OUT027,2388.2265625
FDC57,OUT027,3767.171875
FDS55,OUT046,2809.390625
NCJ06,OUT018,1652.6015625
FDO01,OUT019,-216.4765625
NCM55,OUT045,2867.6328125
FDC52,OUT049,2289.6640625
FDQ15,OUT045,1362.3203125
NCT30,OUT027,2530.9296875
NCR42,OUT027,2231.609375
FDD28,OUT035,788.203125
FDQ34,OUT049,1489.078125
FDZ12,OUT027,4542.8984375
DRE13,OUT019,-608.7265625
NCN07,OUT019,112.078125
FDM28,OUT035,2467.375
FDI10,OUT017,2782.03125
FDQ25,OUT013,2684.078125
FDA38,OUT010,597.953125
DRI13,OUT049,3290.2421875
FDY20,OUT027,2627.078125
NCZ53,OUT035,3351.578125
NCM31,OUT013,2120.78125
DRB01,OUT017,1075.94921875
DRF37,OUT046,3414.4609375
NCF42,OUT049,2095.484375
FDF16,OUT018,2033.6015625
FDB41,OUT013,1337.0859375
FDR34,OUT013,5022.375
FDR15,OUT018,1975.40625
NCV42,OUT019,117.296875
FDW51,OUT035,3442.5703125
FDU36,OUT017,1792.4453125
FDX60,OUT049,1317.6484375
FDY03,OUT035,1950.6875
FDW55,OUT045,4128.8359375
FDT01,OUT010,1152.6171875
FDG58,OUT013,2455.1640625
FDK21,OUT017,3650.1796875
NCS41,OUT019,-610.90625
FDS10,OUT045,2840.859375
NCT53,OUT046,1895.5703125
FDJ28,OUT018,2622.7109375
FDX44,OUT045,1087.4921875
FDT20,OUT018,290.0078125
FDO44,OUT017,1850.234375
NCX17,OUT049,3509.8359375
FDY01,OUT017,1834.890625
FDJ12,OUT027,5102.3046875
DRK35,OUT018,519.12109375
FDD47,OUT019,1583.53125
NCM53,OUT035,1796.078125
FDO45,OUT013,1132.9765625
NCM42,OUT010,-438.6796875
FDE04,OUT046,2788.0234375
NCI30,OUT027,4215.546875
FDZ19,OUT013,2671.6484375
FDW57,OUT013,3491.0
FDA25,OUT013,1532.71875
FDT22,OUT046,805.609375
FDP51,OUT013,2398.421875
FDD48,OUT027,3652.8046875
FDY39,OUT035,4039.65625
FDO48,OUT010,995.734375
FDD23,OUT027,4626.1328125
DRN35,OUT027,2531.21484375
FDT01,OUT035,3334.3359375
FDC20,OUT010,-1079.53125
DRJ35,OUT035,749.2109375
FDB32,OUT046,2036.234375
FDL24,OUT046,4107.4921875
NCV42,OUT035,2171.34375
FDZ46,OUT046,1350.1015625
FDC15,OUT013,2220.2265625
FDD08,OUT019,-1517.2265625
FDY50,OUT049,1853.4375
FDD36,OUT013,1652.8671875
FDG57,OUT027,2371.03125
FDL21,OUT018,693.8046875
FDN16,OUT027,3139.7578125
FDJ09,OUT027,2020.046875
FDS01,OUT010,728.6875
FDV33,OUT017,3230.28125
DRE12,OUT017,1428.23046875
FDR07,OUT013,1275.3671875
FDP48,OUT010,2180.015625
NCB55,OUT035,767.1640625
FDQ08,OUT013,1232.0078125
FDR34,OUT035,5160.0078125
FDO33,OUT046,2111.4296875
FDP13,OUT045,451.765625
FDX12,OUT049,4135.21875
NCT06,OUT049,2485.609375
FDR16,OUT019,2799.2421875
FDE36,OUT046,3771.4765625
FDZ36,OUT049,3509.109375
FDV13,OUT045,1333.7421875
NCZ17,OUT035,1207.546875
FDU56,OUT045,3360.8828125
FDM09,OUT035,1982.3515625
FDV02,OUT017,2560.5625
FDS34,OUT018,1279.265625
FDA11,OUT049,1460.3671875
FDP09,OUT017,3533.7265625
FDB29,OUT027,3027.3203125
FDT19,OUT017,3551.859375
DRH15,OUT017,1334.83984375
FDY38,OUT046,3857.0078125
FDF14,OUT027,3693.6796875
FDN48,OUT010,-316.1171875
FDQ12,OUT013,2820.21875
NCJ43,OUT045,2110.2578125
FDE17,OUT019,818.625
FDB05,OUT035,3403.1953125
FDH10,OUT045,2303.6484375
NCR06,OUT017,828.5859375
FDU32,OUT018,1841.5859375
FDD56,OUT049,3152.3984375
FDO36,OUT018,2407.7109375
FDH16,OUT010,-849.03125
FDX10,OUT018,-414.1328125
FDZ37,OUT017,866.390625
FDU31,OUT010,970.65625
DRC49,OUT049,2321.53125
FDL15,OUT045,1940.15625
FDN32,OUT019,1466.7265625
DRH59,OUT027,2487.28515625
NCU29,OUT049,2735.8125
FDR37,OUT019,1982.859375
FDS14,OUT018,1624.3984375
FDU02,OUT027,5058.9765625
FDJ08,OUT035,3501.03125
NCZ06,OUT045,3369.5859375
FDO31,OUT049,1121.7578125
FDH31,OUT018,1049.9921875
FDS58,OUT017,3362.265625
NCA53,OUT027,2617.6484375
FDF50,OUT046,3107.0
NCW42,OUT049,3218.1484375
NCQ17,OUT045,2471.8671875
FDK51,OUT018,3351.90625
NCW41,OUT010,922.1171875
NCR29,OUT017,518.5546875
FDB08,OUT019,126.125
FDA40,OUT027,2218.7421875
FDL14,OUT018,2133.078125
FDB47,OUT046,2320.359375
FDO03,OUT035,5067.5546875
DRK13,OUT019,1547.3203125
FDX13,OUT010,2539.125
FDF52,OUT046,2453.6875
FDT11,OUT013,2500.2578125
FDB08,OUT013,2025.0
FDQ28,OUT018,2640.453125
FDD29,OUT045,4018.703125
NCQ29,OUT027,3818.0078125
NCO02,OUT013,913.96875
FDR56,OUT010,1931.2109375
NCM54,OUT049,2459.6171875
FDP51,OUT035,2536.0390625
FDT38,OUT013,1433.0546875
FDZ20,OUT018,4778.015625
FDJ53,OUT013,1270.8671875
FDX13,OUT049,4568.71875
FDP58,OUT035,3083.2890625
NCK31,OUT019,-1498.015625
FDA35,OUT018,2267.1640625
FDV37,OUT018,2251.09375
NCO07,OUT027,4359.125
FDA20,OUT045,3167.375
FDZ59,OUT035,3303.3359375
NCY17,OUT017,1008.2734375
FDQ28,OUT035,3063.78125
FDV35,OUT017,3059.6953125
FDQ36,OUT013,977.9140625
FDD34,OUT018,2180.28125
FDK51,OUT045,3515.484375
FDV31,OUT035,2257.6015625
FDR04,OUT035,1756.9765625
FDR14,OUT049,651.890625
DRC36,OUT010,679.609375
FDE39,OUT019,731.78125
FDP57,OUT049,1624.5625
FDE57,OUT046,2745.375
NCN18,OUT046,2621.96875
NCQ05,OUT018,2373.7265625
FDW47,OUT035,2215.3828125
FDV46,OUT035,2510.5703125
NCP29,OUT045,873.1328125
FDE09,OUT018,1306.953125
NCU06,OUT027,4932.46875
FDT19,OUT010,1372.8984375
DRF15,OUT017,1477.19921875
DRI51,OUT013,3490.90625
NCX54,OUT013,1802.3203125
DRE01,OUT013,3823.49609375
NCB07,OUT045,3240.9921875
FDU50,OUT035,1729.046875
FDG40,OUT035,911.65625
FDW10,OUT018,3653.828125
FDX51,OUT013,2971.75
NCP17,OUT045,1015.2109375
FDP21,OUT035,3742.0390625
FDL04,OUT045,1532.484375
FDV23,OUT013,2231.6015625
FDF24,OUT046,1674.7890625
FDH56,OUT027,3387.3984375
FDB51,OUT049,1020.2890625
FDI58,OUT027,2981.0703125
FDR20,OUT013,1045.9453125
FDC51,OUT018,1857.4375
FDB16,OUT027,2587.296875
FDE40,OUT049,1230.0859375
NCM17,OUT035,950.203125
FDU56,OUT035,3581.390625
FDS32,OUT019,16.96875
FDX02,OUT049,4238.796875
FDT39,OUT027,4026.96875
FDE35,OUT017,1018.8671875
NCI42,OUT019,496.9453125
DRL23,OUT046,1785.4453125
FDA10,OUT046,1599.984375
FDA11,OUT013,1405.3984375
NCM06,OUT046,2340.0
NCT05,OUT035,3550.703125
NCQ02,OUT010,1220.9921875
NCY06,OUT049,2192.046875
FDY56,OUT035,4288.265625
FDL02,OUT035,2484.609375
NCI06,OUT035,3697.078125
FDQ14,OUT045,2040.1484375
FDQ12,OUT017,2906.1015625
FDP36,OUT046,1540.6171875
FDK21,OUT027,4983.109375
FDO40,OUT045,2274.4453125
NCK54,OUT019,-293.0546875
FDY09,OUT018,1727.3125
NCW30,OUT049,3595.203125
NCC55,OUT027,1969.09375
FDE58,OUT018,1811.453125
FDR39,OUT013,3807.765625
FDU28,OUT049,2158.46875
FDH08,OUT017,3278.5625
FDG35,OUT045,1883.2890625
FDG22,OUT049,239.515625
FDC34,OUT035,3426.4296875
FDP15,OUT018,5145.84375
FDK34,OUT010,1536.890625
FDU45,OUT035,2369.9375
FDQ04,OUT027,3110.265625
FDX22,OUT018,3359.7421875
FDB45,OUT017,1717.4140625
NCH43,OUT027,3346.7734375
DRE60,OUT046,4378.0859375
FDD17,OUT027,5147.7734375
NCM54,OUT017,2490.4609375
NCH55,OUT013,2011.546875
NCT06,OUT017,2516.5078125
FDA48,OUT027,5900.9453125
FDY58,OUT027,5644.6796875
FDO25,OUT045,3342.859375
FDN50,OUT045,747.6171875
FDH35,OUT035,2554.34375
FDK09,OUT045,3336.578125
FDO16,OUT013,2152.1796875
FDW11,OUT045,521.1640625
FDU47,OUT027,3484.015625
NCQ42,OUT010,236.09375
FDK55,OUT027,2784.765625
FDN08,OUT049,2148.2109375
FDT57,OUT045,3383.8359375
FDJ12,OUT018,3392.6484375
DRL59,OUT017,1672.06640625
NCN53,OUT046,829.84375
FDO51,OUT010,-1604.46875
FDK56,OUT017,3161.359375
FDY12,OUT035,927.3671875
FDU15,OUT035,1144.4921875
FDQ19,OUT046,4883.953125
DRF15,OUT045,1301.171875
DRE25,OUT019,-836.0
FDK57,OUT018,2730.5078125
FDD33,OUT010,1827.046875
FDR34,OUT027,6441.3203125
FDU04,OUT045,1898.7265625
FDE35,OUT019,-990.46875
NCD31,OUT035,2716.53125
FDJ56,OUT035,1913.0078125
NCU53,OUT046,1973.515625
FDD39,OUT035,3916.078125
NCU17,OUT019,-481.375
FDJ20,OUT046,1845.1484375
NCW41,OUT018,2589.7265625
FDL52,OUT035,1062.6640625
FDS39,OUT035,2975.9921875
DRJ47,OUT045,2765.48828125
FDP13,OUT010,-1476.640625
DRK39,OUT010,-665.1484375
FDF28,OUT010,-89.171875
FDB09,OUT045,1328.78125
FDM51,OUT046,1825.90625
DRM49,OUT018,474.74609375
DRF23,OUT013,2669.13671875
DRH01,OUT035,2847.15234375
FDH12,OUT027,3292.09375
FDA28,OUT019,205.734375
FDW37,OUT018,1002.1328125
FDF02,OUT046,1919.6484375
DRL37,OUT046,504.4453125
NCF43,OUT046,2291.1015625
FDH08,OUT010,1233.4375
FDR34,OUT019,3114.7421875
NCK19,OUT049,2826.859375
NCD55,OUT018,322.7734375
FDT27,OUT049,3537.5625
FDQ57,OUT045,2186.2109375
FDA47,OUT035,2828.765625
DRG15,OUT027,2739.3125
FDE05,OUT018,2197.5078125
FDN46,OUT046,2092.28125
FDX27,OUT027,2987.546875
FDT51,OUT045,1692.5234375
FDU33,OUT013,1172.6875
FDJ16,OUT027,2458.015625
FDD20,OUT019,743.5390625
FDT36,OUT049,850.96875
DRF15,OUT027,2810.3125
FDN52,OUT010,-1869.8046875
FDC22,OUT027,4320.2109375
FDX15,OUT045,1898.6015625
FDT13,OUT013,3200.53125
FDU04,OUT017,2074.8203125
FDU31,OUT019,1020.9296875
FDW59,OUT027,2821.328125
NCO29,OUT046,2104.6953125
FDL15,OUT035,2167.9453125
FDI41,OUT049,2620.375
FDQ48,OUT049,1215.515625
DRI39,OUT013,1357.84375
FDI08,OUT013,3841.1328125
FDC21,OUT049,1719.09375
FDF58,OUT035,1316.953125
FDS08,OUT010,-373.8828125
FDE47,OUT045,1885.8671875
NCP18,OUT019,875.59375
NCR41,OUT013,1792.8515625
FDA27,OUT013,3123.9296875
FDA43,OUT035,2676.3515625
FDA49,OUT045,1410.3125
NCE55,OUT018,3453.3203125
DRM49,OUT027,2185.15625
FDF22,OUT027,4952.265625
FDQ15,OUT018,1161.640625
NCS54,OUT017,3648.2578125
NCY05,OUT013,469.5
FDR45,OUT046,5576.5625
FDK57,OUT049,3076.203125
FDF41,OUT010,1744.78125
FDV21,OUT046,2068.1796875
FDD51,OUT046,550.7109375
FDF33,OUT046,2004.8671875
FDA38,OUT046,2534.59375
FDR56,OUT045,3842.578125
NCN41,OUT017,2054.2578125
FDC60,OUT027,3746.3359375
FDB47,OUT045,2256.8046875
DRH01,OUT013,2709.54296875
FDW08,OUT046,979.25
FDF38,OUT027,1819.328125
FDY32,OUT017,3165.4140625
FDG34,OUT049,1429.640625
FDG47,OUT019,2179.765625
NCF18,OUT035,4005.234375
FDL39,OUT019,254.171875
NCH55,OUT035,2149.1875
DRJ35,OUT049,660.984375
FDS44,OUT035,4827.6953125
DRE01,OUT018,3532.37109375
FDY39,OUT013,3902.015625
FDY32,OUT018,2789.0234375
FDR33,OUT027,3538.6796875
NCP50,OUT049,1436.6171875
FDZ47,OUT018,1190.6640625
FDU57,OUT049,2542.3671875
FDY44,OUT013,3022.1015625
DRH59,OUT018,777.48828125
FDB03,OUT027,5042.078125
FDY46,OUT045,3393.0703125
FDM39,OUT045,3882.7578125
FDY36,OUT035,1331.4453125
NCM55,OUT035,3095.46875
FDJ50,OUT010,-1041.6953125
DRL60,OUT013,2169.05078125
NCJ54,OUT049,4658.546875
FDX59,OUT017,448.2421875
FDI07,OUT013,3134.875
DRF51,OUT010,-1294.859375
FDM14,OUT017,1731.1640625
FDP21,OUT045,3514.28125
FDE40,OUT035,1312.8125
FDE05,OUT035,2625.75
FDM13,OUT027,2675.4609375
FDC34,OUT027,4708.28125
NCI55,OUT018,2309.0859375
NCE43,OUT018,2676.4453125
FDW58,OUT018,1387.8359375
FDG60,OUT045,4179.078125
FDV31,OUT017,2205.5234375
FDR47,OUT013,2998.71875
FDM60,OUT019,-1353.296875
NCF06,OUT018,2453.3828125
NCN26,OUT027,3711.734375
FDQ59,OUT049,1249.40625
FDF09,OUT046,210.8984375
NCS06,OUT017,3337.5234375
FDT44,OUT046,1533.6875
FDI19,OUT017,4085.2890625
FDT22,OUT017,917.796875
NCF54,OUT027,4284.6484375
DRG25,OUT045,4448.8203125
FDB59,OUT017,2422.15625
FDQ37,OUT017,5056.5859375
FDP56,OUT035,885.3515625
FDW44,OUT035,2429.1015625
FDJ26,OUT010,608.8125
FDU43,OUT018,1858.09375
FDW33,OUT045,1490.0703125
NCX53,OUT027,4354.21875
FDN56,OUT010,829.25
DRF15,OUT049,1446.2890625
FDO33,OUT017,2223.703125
FDZ39,OUT010,-824.625
NCJ19,OUT017,1523.0234375
FDU01,OUT035,3294.9140625
FDT12,OUT035,3598.8984375
NCM18,OUT018,1074.5078125
FDP19,OUT017,2458.375
NCR42,OUT049,867.5625
FDN10,OUT046,1190.5546875
FDG44,OUT017,1288.4453125
FDQ10,OUT046,3220.34375
DRH13,OUT049,1293.3359375
FDT52,OUT013,3393.546875
FDM56,OUT045,869.4296875
NCO43,OUT010,-68.5859375
NCV29,OUT035,2900.40625
NCF06,OUT013,2743.953125
FDO50,OUT035,1721.40625
FDT59,OUT013,3563.1953125
FDX40,OUT027,2499.1328125
FDE50,OUT017,2972.515625
FDX51,OUT017,3057.6796875
NCD30,OUT018,594.8671875
FDK15,OUT013,2114.0390625
FDL12,OUT045,986.59375
FDK46,OUT017,3385.2265625
DRH49,OUT010,-708.6875
FDQ57,OUT046,2249.6953125
FDY59,OUT017,954.8046875
FDO09,OUT018,3919.125
NCG30,OUT035,2036.03125
FDM09,OUT017,1930.375
NCN17,OUT027,2570.6875
NCS42,OUT013,1849.6796875
FDD02,OUT019,528.0625
FDE34,OUT013,3341.4609375
FDU38,OUT045,3437.046875
FDB33,OUT046,3315.15625
NCJ29,OUT017,1185.0546875
FDZ27,OUT035,1017.4765625
FDI40,OUT013,1647.4765625
FDG22,OUT013,184.53125
FDT51,OUT017,1868.59375
